,Month,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Easting,Northing,geometry
452,2021-07,-0.082913,51.513463,On or near Leadenhall Street,E01032739,City of London 001F,Violence and sexual offences,533126.0197979643,181134.9545457915,POINT (533126.0197979643 181134.9545457915)
453,2021-07,-0.082913,51.513463,On or near Leadenhall Street,E01032739,City of London 001F,Violence and sexual offences,533126.0197979643,181134.9545457915,POINT (533126.0197979643 181134.9545457915)
454,2021-07,-0.10017899999999999,51.514158,On or near Shopping Area,E01032739,City of London 001F,Violence and sexual offences,531926.000252296,181180.99837658188,POINT (531926.000252296 181180.99837658188)
455,2021-07,-0.09472,51.51442,On or near Wood Street,E01032739,City of London 001F,Violence and sexual offences,532304.012659173,181219.98085686757,POINT (532304.012659173 181219.98085686757)
456,2021-07,-0.088042,51.511794,On or near Abchurch Lane,E01032739,City of London 001F,Violence and sexual offences,532774.9898677967,180940.0465341609,POINT (532774.9898677967 180940.0465341609)
457,2021-07,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
458,2021-07,-0.094231,51.511984000000005,On or near Great Trinity Lane,E01032739,City of London 001F,Violence and sexual offences,532344.9959962482,180949.97372898075,POINT (532344.9959962482 180949.97372898075)
459,2021-07,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Violence and sexual offences,533330.986923037,181598.02039484447,POINT (533330.986923037 181598.02039484447)
460,2021-07,-0.086175,51.510945,On or near Gracechurch Street,E01032739,City of London 001F,Violence and sexual offences,532907.0065598584,180849.02147309796,POINT (532907.0065598584 180849.02147309796)
461,2021-07,-0.085173,51.518679999999996,On or near Finsbury Avenue,E01032739,City of London 001F,Violence and sexual offences,532954.02788555,181710.99485246558,POINT (532954.02788555 181710.99485246558)
462,2021-07,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Violence and sexual offences,533291.0216167183,181560.027059838,POINT (533291.0216167183 181560.027059838)
463,2021-07,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
464,2021-07,-0.077777,51.518046000000005,On or near Sandy'S Row,E01032739,City of London 001F,Violence and sexual offences,533468.9970314968,181653.94518321543,POINT (533468.9970314968 181653.94518321543)
465,2021-07,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
466,2021-07,-0.084967,51.512598,On or near Bell Inn Yard,E01032739,City of London 001F,Violence and sexual offences,532986.0188934281,181035.032561849,POINT (532986.0188934281 181035.032561849)
467,2021-07,-0.08616599999999999,51.510828000000004,On or near Eastcheap,E01032739,City of London 001F,Violence and sexual offences,532907.971310235,180836.02706777892,POINT (532907.971310235 180836.02706777892)
468,2021-07,-0.101452,51.51265,On or near St Andrew'S Hill,E01032739,City of London 001F,Violence and sexual offences,531842.0240078222,181011.01178632263,POINT (531842.0240078222 181011.01178632263)
469,2021-07,-0.09271900000000001,51.512652,On or near Queen Victoria Street,E01032739,City of London 001F,Violence and sexual offences,532447.9745916994,181026.99051903706,POINT (532447.9745916994 181026.99051903706)
470,2021-07,-0.077578,51.510795,On or near Pepys Street,E01032739,City of London 001F,Violence and sexual offences,533503.9855828984,180847.97627561394,POINT (533503.9855828984 180847.97627561394)
471,2021-07,-0.088042,51.511794,On or near Abchurch Lane,E01032739,City of London 001F,Violence and sexual offences,532774.9898677967,180940.0465341609,POINT (532774.9898677967 180940.0465341609)
472,2021-07,-0.082965,51.516351,On or near Wormwood Street,E01032739,City of London 001F,Violence and sexual offences,533113.9986841358,181456.01400417095,POINT (533113.9986841358 181456.01400417095)
473,2021-07,-0.082965,51.516351,On or near Wormwood Street,E01032739,City of London 001F,Violence and sexual offences,533113.9986841358,181456.01400417095,POINT (533113.9986841358 181456.01400417095)
474,2021-07,-0.08776,51.517148999999996,On or near London Wall,E01032739,City of London 001F,Violence and sexual offences,532778.9967690599,181536.04965255776,POINT (532778.9967690599 181536.04965255776)
475,2021-07,-0.087525,51.510364,On or near Arthur Street,E01032739,City of London 001F,Violence and sexual offences,532815.0191681554,180781.96373989736,POINT (532815.0191681554 180781.96373989736)
476,2021-07,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Violence and sexual offences,533330.986923037,181598.02039484447,POINT (533330.986923037 181598.02039484447)
477,2021-07,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Violence and sexual offences,532193.0314006346,181101.02933466068,POINT (532193.0314006346 181101.02933466068)
478,2021-07,-0.08151599999999999,51.510014,On or near Great Tower Street,E01032739,City of London 001F,Violence and sexual offences,533233.005944412,180753.95620203484,POINT (533233.005944412 180753.95620203484)
479,2021-07,-0.08616599999999999,51.510828000000004,On or near Eastcheap,E01032739,City of London 001F,Violence and sexual offences,532907.971310235,180836.02706777892,POINT (532907.971310235 180836.02706777892)
480,2021-07,-0.084105,51.515281,On or near Conference/Exhibition Centre,E01032739,City of London 001F,Violence and sexual offences,533038.0193106609,181334.95545221318,POINT (533038.0193106609 181334.95545221318)
481,2021-07,-0.08162,51.516814000000004,On or near Alderman'S Walk,E01032739,City of London 001F,Violence and sexual offences,533205.9666559591,181509.94644216687,POINT (533205.9666559591 181509.94644216687)
482,2021-07,-0.077578,51.510795,On or near Pepys Street,E01032739,City of London 001F,Violence and sexual offences,533503.9855828984,180847.97627561394,POINT (533503.9855828984 180847.97627561394)
483,2021-07,-0.082913,51.513463,On or near Leadenhall Street,E01032739,City of London 001F,Violence and sexual offences,533126.0197979643,181134.9545457915,POINT (533126.0197979643 181134.9545457915)
484,2021-07,-0.098777,51.512526,On or near Knightrider Street,E01032739,City of London 001F,Violence and sexual offences,532027.9924497257,181002.04122686596,POINT (532027.9924497257 181002.04122686596)
485,2021-07,-0.104244,51.512749,On or near New Bridge Street,E01032739,City of London 001F,Violence and sexual offences,531648.0102655675,181016.998758691,POINT (531648.0102655675 181016.998758691)
486,2021-07,-0.08778,51.508066,On or near Borough High Street,E01032739,City of London 001F,Violence and sexual offences,532804.0015965193,180525.95716714335,POINT (532804.0015965193 180525.95716714335)
487,2021-07,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Violence and sexual offences,533330.986923037,181598.02039484447,POINT (533330.986923037 181598.02039484447)
488,2021-07,-0.086624,51.511922999999996,On or near Clement'S Lane,E01032739,City of London 001F,Violence and sexual offences,532873.0072493302,180956.96324222296,POINT (532873.0072493302 180956.96324222296)
489,2021-07,-0.077578,51.510795,On or near Pepys Street,E01032739,City of London 001F,Violence and sexual offences,533503.9855828984,180847.97627561394,POINT (533503.9855828984 180847.97627561394)
490,2021-07,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Violence and sexual offences,532193.0314006346,181101.02933466068,POINT (532193.0314006346 181101.02933466068)
491,2021-07,-0.10017899999999999,51.514158,On or near Shopping Area,E01032739,City of London 001F,Violence and sexual offences,531926.000252296,181180.99837658188,POINT (531926.000252296 181180.99837658188)
492,2021-07,-0.077694,51.513171,On or near Aldgate,E01032739,City of London 001F,Violence and sexual offences,533488.9960794457,181111.98263118707,POINT (533488.9960794457 181111.98263118707)
574,2021-07,-0.1059,51.516966,On or near Plumtree Court,E01032740,City of London 001G,Violence and sexual offences,531520.9680631785,181482.9675370857,POINT (531520.9680631785 181482.9675370857)
575,2021-07,-0.104973,51.512887,On or near Bridewell Place,E01032740,City of London 001G,Violence and sexual offences,531597.0298475361,181031.03471975581,POINT (531597.0298475361 181031.03471975581)
576,2021-07,-0.108231,51.513928,On or near Pleydell Street,E01032740,City of London 001G,Violence and sexual offences,531367.9755125858,181140.94854411366,POINT (531367.9755125858 181140.94854411366)
577,2021-07,-0.108231,51.513928,On or near Pleydell Street,E01032740,City of London 001G,Violence and sexual offences,531367.9755125858,181140.94854411366,POINT (531367.9755125858 181140.94854411366)
578,2021-07,-0.100884,51.516966,On or near Hospital,E01032740,City of London 001G,Violence and sexual offences,531868.9804558066,181491.98722223495,POINT (531868.9804558066 181491.98722223495)
579,2021-07,-0.10293,51.518375,On or near West Smithfield,E01032740,City of London 001G,Violence and sexual offences,531722.9661039992,181644.99061898247,POINT (531722.9661039992 181644.99061898247)
580,2021-07,-0.10279400000000001,51.515037,On or near Parking Area,E01032740,City of London 001G,Violence and sexual offences,531742.0251160312,181274.03889282892,POINT (531742.0251160312 181274.03889282892)
581,2021-07,-0.10513399999999999,51.513869,On or near Bride Lane,E01032740,City of London 001G,Violence and sexual offences,531583.0310808697,181139.9469951715,POINT (531583.0310808697 181139.9469951715)
582,2021-07,-0.104252,51.516733,On or near Supermarket,E01032740,City of London 001G,Violence and sexual offences,531635.978319303,181460.01795407804,POINT (531635.978319303 181460.01795407804)
583,2021-07,-0.10668,51.515882,On or near Parking Area,E01032740,City of London 001G,Violence and sexual offences,531469.9700724238,181361.0227540211,POINT (531469.9700724238 181361.0227540211)
584,2021-07,-0.1059,51.516966,On or near Plumtree Court,E01032740,City of London 001G,Violence and sexual offences,531520.9680631785,181482.9675370857,POINT (531520.9680631785 181482.9675370857)
585,2021-07,-0.11073499999999999,51.517835999999996,On or near Further/Higher Educational Building,E01032740,City of London 001G,Violence and sexual offences,531183.0155622415,181571.04282646166,POINT (531183.0155622415 181571.04282646166)
586,2021-07,-0.10293,51.518375,On or near West Smithfield,E01032740,City of London 001G,Violence and sexual offences,531722.9661039992,181644.99061898247,POINT (531722.9661039992 181644.99061898247)
587,2021-07,-0.104621,51.512692,On or near Supermarket,E01032740,City of London 001G,Violence and sexual offences,531622.015576161,181009.98261182365,POINT (531622.015576161 181009.98261182365)
588,2021-07,-0.10964700000000001,51.514887,On or near Fetter Lane,E01032740,City of London 001G,Violence and sexual offences,531266.971422139,181245.05365105328,POINT (531266.971422139 181245.05365105328)
589,2021-07,-0.056803,51.587825,On or near Ferry Lane,E01002078,Haringey 015C,Violence and sexual offences,534717.9817850732,189452.0234664142,POINT (534717.9817850732 189452.0234664142)
592,2021-07,-0.097929,51.521809999999995,On or near Glasshouse Yard,E01033490,Islington 022H,Violence and sexual offences,532059.997843301,182035.98029735632,POINT (532059.997843301 182035.98029735632)
598,2021-07,-0.086822,51.522682,On or near Nightclub,E01002704,Islington 023D,Violence and sexual offences,532827.9883239884,182153.03710168874,POINT (532827.9883239884 182153.03710168874)
599,2021-07,-0.09173200000000001,51.52108,On or near Nightclub,E01002704,Islington 023D,Violence and sexual offences,532492.0194671403,181965.99524288508,POINT (532492.0194671403 181965.99524288508)
600,2021-07,-0.094959,51.522868,On or near Golden Lane,E01002706,Islington 023E,Violence and sexual offences,532262.9726544658,182158.99325525615,POINT (532262.9726544658 182158.99325525615)
80,2021-08,-0.073254,51.512856,On or near Mansell Street,E01000005,City of London 001E,Violence and sexual offences,533797.9920780913,181085.05554956,POINT (533797.9920780913 181085.05554956)
